0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,6,2,0,5,0,1,7,2,2,10,1,0,33952627.977769874,335164902.91687346,1962000000.0,1314.8305045529437,0.004029428969757047
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,6,0,0,4,7,6,4,4,0,1,4,0,3955168464.3056684,290066576.2057847,30700000.0,57821.412269587454,0.3462340697094928
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,1,4,4,1,5,0,0,3893332580.2409506,164255427.446867,84600000.0,0.0,2.200790174836052
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0,5,4,4,0,0,5,0,0,6,6,3,6,0,0,1407446865.5387104,273639870.13267535,581600000.0,31592.665276234988,0.09652332112490047
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,7,0,0,0,1,0,6,0,0,1,5,0,2,0,0,1181147661.373404,183128953.98951957,729100000.0,0.0,0.7336085603342506
0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,0,7,0,0,5,0,0,4,0,4,5,0,3,2694974401.2798123,195479501.76438695,606200000.0,28612.359294225083,0.16055389976553044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,3,0,6,0,0,4,3,3,6,1,7,1159995594.1027296,433989063.30368745,0.0,0.0,1.1042216445814739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,4496222335.939878,66309107.90588863,0.0,94915.21460677957,0.30478589681680635
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,1,2,0,0,5222256613.656247,96533184.56553642,146000000.0,65863.2706738014,1.3145494122858281
0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,3,2,0,0,7,0,0,5,0,0,7,3,3,3,1,0,439796133.35714376,234198886.09319273,1592300000.0,17072.582002414598,0.041197918463062345
1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,4,3,0,0,4,0,0,6,0,3,4,0,2,4,7,0,238374519.5942379,258661623.44157273,1068100000.0,12192.952105745222,0.017974012363914025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,7,4,3,1,2,0,0,5548613197.090881,151952913.63301465,0.0,64581.89586294178,1.4015636140144396
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,0,3,0,1,5,0,0,4067516496.6962295,107142759.76198983,30700000.0,74566.0730752112,0.26330492778217957
0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,3,7,0,0,8,0,3,10,0,0,1,0,0,5,1,1,124382068.20400663,359472912.17688626,900600000.0,7120.114509987936,0.00541822469133039
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,7,3,0,0,0,0,5,0,0,0,3,1,5,0,0,1634391943.1354706,202564235.38686752,679700000.0,32574.3362827659,0.49900467894398554
1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,5,0,0,7,0,0,6,0,0,1,1,3,2,0,0,572733863.2763181,208163570.56259403,916200000.0,0.0,0.4146388406364317
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,6,0,1,1,2,1,2,7,0,2758309505.2572923,322016070.7716231,0.0,0.0,1.6649062293520216
0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,2,5,1,0,7,0,2,6,0,0,2,0,2,5,0,0,131231679.70418304,303385456.94275075,1201300000.0,5362.172915221472,0.012055496407313565
0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,5,0,6,6,0,1,2,0,0,1507539680.306054,193912096.56531173,569600000.0,0.0,0.954200138424003
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,5,0,0,5461204623.769597,82511913.67569256,205800000.0,0.0,4.199134787987648
0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,3,4,0,0,7,0,0,5,0,3,0,3,5,5,5,0,202857830.73541227,279345474.7903078,983500000.0,7548.1928584327725,0.017502110987706966
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,4,2,1,2,0,0,4172620956.9230585,84791630.18238798,115300000.0,97092.75803670444,0.27196001184035035
0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,2,0,0,8,0,3,5,0,1,0,0,3,5,0,0,207991015.23520213,279070939.5979722,1163000000.0,0.0,0.1479487205704738
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,6,3,1,2,7,5,2505499106.836297,252888999.5334995,30700000.0,0.0,1.5923692811221453
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,3,0,0,0,0,3,0,4,4,0,1,5,0,0,2519945467.347829,196071807.75014174,423600000.0,96020.60244706586,0.2822588551734805
1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,2,3,0,0,4,1,0,6,0,0,3,1,3,4,7,0,573422897.3022597,279837444.58527845,954500000.0,13423.611171119253,0.05229114273288557
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,10,0,0,2,0,0,5,1,0,3401123529.113369,165683913.16366017,267200000.0,60484.37177502652,0.20596838192965086
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,3,3,0,0,0,0,0,5,0,0,0,0,3,2,0,0,3627679162.1871157,107121540.44924854,644500000.0,70953.2670924035,0.2241139462273131
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,0,9,3,0,9,3,6,7,4,3,10,7,0,106615.93470578874,512304429.56317747,1962000000.0,4.625551720066908,5.905343537453269e-06
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,2,0,4,3,3,1,5,0,0,2874337447.422489,154910611.42223647,423600000.0,99078.70650529214,0.3067611478804536
0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,5,1,0,9,3,7,9,0,6,7,5,3,10,4,4,2058509.5397512743,639419720.95116,975900000.0,51.974072141636896,0.0002865747160795811
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,6,5,0,0,7,0,7,2,0,0,1995444964.0580168,222865681.96945056,61400000.0,0.0,1.2921725388945418
1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,4,3,0,0,0,0,5,0,0,0,3,0,6,0,1,1911403351.9862723,204378065.601308,267200000.0,54770.2644762315,0.12673131346440522
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,3,0,0,0,0,4,0,0,3,1,0,2,0,0,2705880449.964558,158494426.79500645,236500000.0,88645.3714508739,0.22121983772673687
0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,2,1,0,0,7,0,0,5,0,0,0,3,2,5,1,0,2690403354.807953,217665956.1865755,1033800000.0,22855.65354053412,0.19925576496502212
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,1,2,1,0,3582383332.836633,149041825.0948795,267200000.0,0.0,1.846844912887537
0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,5,0,0,10,3,2,10,0,6,7,4,5,10,5,0,1421708.9433608176,526916305.3912394,1554000000.0,36.364153682832466,0.00019459839274429903
1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,6,0,0,2,0,0,4181729808.3794074,74386249.7047559,486700000.0,0.0,2.2414673887345278
0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,2,0,0,6,3,3,10,0,1,7,3,3,5,0,0,72106143.11804155,372648197.6260673,1675200000.0,0.0,0.04860997896554874
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,7,0,0,6,0,1,7,3,7,5,0,0,1516457912.3600194,243832598.31349894,581600000.0,17813.629692082715,0.3164854912932543
1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,3,0,0,3,0,4,0,0,7,0,4,2,1,0,2152300599.985654,197420991.86980706,436400000.0,66187.55534965842,0.15638090092915224
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,3,0,0,0,5,6,0,0,5,0,0,5,0,0,992258749.7527189,260198947.52642736,230600000.0,0.0,0.6364136267566582
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,6,0,3,6,7,1,7,3,2,5,7,5,2366581684.9720316,504541154.4701339,0.0,25061.986451620425,0.19969857786932585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,3,0,6,0,0,2,3,1,2,0,5,2043643468.2376518,291540559.61402965,0.0,86790.9057725784,0.1886636233493404
0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,3,1,0,0,7,0,0,6,0,0,0,0,2,3,0,0,3022785484.0212135,175092755.34572396,741100000.0,46386.44431161776,0.18077595204077127
1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,3,0,0,0,5,0,5,1,0,6,0,0,5,3,0,477908105.4479768,239679841.40378666,1299600000.0,0.0,0.3228069481012562
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,4,0,7,0,0,5,0,0,7,3,0,5,0,5,1747366629.0564015,309712121.99725455,30700000.0,39134.36843560984,0.15057957926180432
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,4,0,0,7,0,0,2,0,0,3366075124.524503,157311515.5109691,115300000.0,95069.26871479201,0.36869110841301833
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,3,1,5,0,0,5570932009.769616,92646016.6548384,84600000.0,68660.70680726768,1.5548048453625298
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,7,0,7,0,2,6,3,7,5,0,0,1704569036.3811824,247179946.57930547,581600000.0,36293.61948895117,0.14397355656034852
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,5,0,0,2,1,0,2,0,1,2237101723.153518,187708719.36120567,236500000.0,0.0,1.3391104853010496
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,4,0,0,6,3,0,10,0,0,1,6,2,3,0,0,385695086.3574719,275601990.1615102,831600000.0,0.0,0.22810116340504608
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,7,3,0,9,0,5,7,4,2,5,4,0,22754299.61929995,363973631.27521807,2131200000.0,516.0194994371803,0.005538896125034644
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,1,1,1,3,5,7,0,3527430067.474029,167085492.52191153,523300000.0,31796.4083006278,0.6490581335911446
1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,3,5,0,0,7,0,3,10,0,7,1,7,7,5,7,0,77426216.584782,408603735.8771024,939300000.0,4194.517142231937,0.0039780864453254515
0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,3,0,0,7,0,0,1,2,1,7,4,3,5,0,0,797679039.2495167,256721406.73668304,1270300000.0,7733.421352633215,0.20822533446076014
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,1,3,0,0,0,5,0,0,0,3,0,5,0,6,3087793335.4291835,256843871.88205388,61400000.0,67186.35397625307,0.1993049809167895
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,5,0,2,1,1,5,0,0,2051277493.480852,228012916.87174812,84600000.0,78279.95118511951,0.28498771791892247
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0,0,0,0,5,0,6,4,3,0,1,0,5,2626873221.186126,244496073.87717915,115300000.0,42988.3638350347,0.5850755776541854
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,1,0,1,2,0,0,3975590959.242546,100339262.26201046,115300000.0,88569.0372167679,0.24964859841838521
1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,7,2,0,5,0,0,3757720658.8467684,91613392.9712446,704500000.0,0.0,1.9932481885683557
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,4,1,0,3,0,2,2,0,0,3782658774.823631,126458950.88144219,554000000.0,38242.408347021206,0.7087496631626062
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,4,3,0,0,0,0,3,0,0,4,0,6,5,0,0,2743350812.64968,181190025.06128585,357700000.0,85181.86411686736,0.2557770087656707
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,4,0,0,9,1,1,7,3,6,5,4,0,504390914.3360346,305824418.4536073,799400000.0,10733.11033209505,0.11983039300142231
