0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,2,0,7,2,3,2,7,7,8,0,0,857586891.579141,228174495.09248608,2010000000.0,18286.282610494774,0.18792374466597667
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,0,0,7,0,0,6,3,0,0,6,6,3,0,0,875063098.73193,260791856.50452793,151900000.0,35041.146074592376,0.06476877036984327
0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,3,3,3,0,1,2,7,3,0,1587606391.7878404,252562120.72335866,479100000.0,56275.84384520391,0.14348155808834626
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,3,7,1,0,0,0,5171284300.411925,121510817.90924788,30700000.0,172369.33271531537,0.7180067635648646
1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,1,1,0,1,0,5540894919.654032,100202910.21308443,485000000.0,0.0,2.899274763198623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,8587304221.401781,66419892.38733847,0.0,0.0,6.458340376463615
1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,7,5,3,9,1,9,8,3,4,9,7,2,8,2,5,0.0,760406240.0612975,1068100000.0,0.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,2,0,0,0,7924091850.221463,62274375.74393474,61400000.0,0.0,5.3408875457998155
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,7,1,0,6,0,7989146190.31308,117456250.51885231,30700000.0,196765.56156689482,0.7221368108817848
1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,6,0,0,7,1,2,8,3,0,5,8,5,7,3,1,15373115.324790211,472272854.7927482,1370500000.0,340.2416667141329,0.0033072118728669914
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,4,0,3,6,2,0,3,0,5809144347.658488,155095791.7100381,151900000.0,0.0,3.869251144432257
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3187342378.1711206,106240459.39133205,702800000.0,68883.0515195273,0.9464304859993505
1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,5,6,2,7,0,0,2,1,2,7,3,6,132328866.46397355,432130498.1671151,896600000.0,0.0,0.06582791109704267
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,7,0,0,0,4,4,0,3,1,2,0,3,0,4779916417.356765,178926786.304586,92100000.0,119831.56235063465,0.3103223158502137
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,7,2,7,7,0,0,6,3,0,1,1,6,4,0,0,551156088.8979484,401485064.95141596,151900000.0,19930.780999813927,0.049840297251349905
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,5,6,0,0,0,7851215227.66593,79042059.83729073,217800000.0,103548.42683198075,1.9911892071103792
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,2,0,2,0,7454365232.074151,70280051.0821829,84600000.0,189477.98435613714,0.6413231072376199
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,2,0,0,7,2,0,3,0,3829896915.997543,192038966.17257428,61400000.0,0.0,3.71128846354716
1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,7,4,0,9,1,0,6,7,1,6,6,6,7,2,0,23832715.986636754,501003774.49488467,644500000.0,463.66195394575067,0.008891861667588366
0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,3,6,0,0,0,0,0,6,4,7,1,4,1,3,0,0,1387519079.8644686,226480398.87808973,696700000.0,61290.07580667612,0.10240653326253543
0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,3,6,0,0,7,1,0,4,0,0,1,0,5,0,0,0,542045337.0429232,226590210.4553517,975900000.0,29085.76824206653,0.04120356090403916
0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,5,0,5,0,0,0,6,0,0,2,7,6,2,0,0,1812112374.311501,216411403.6949237,1130400000.0,0.0,1.1275352928874656
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,8303736081.935862,23831364.991512045,115300000.0,228054.06358487025,0.7453121427380718
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,1,1,0,0,0,4393108347.931186,99917537.1942124,581600000.0,0.0,3.0830655481319047
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,1,0,2,7,1,0,0,0,5327520573.167757,119576030.66555214,61400000.0,225017.0694284125,0.5798762852466304
0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,2,7,6,0,3,0,6086325465.455129,90266629.95433232,943300000.0,138161.0140902626,0.4447448510379835
0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,6489500494.584569,43815775.311005786,733500000.0,78819.65927600398,1.4016403269875954
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,7,0,0,6,0,0,6,3,3,4,6,1,4,3,0,232646301.65416014,328960068.24183375,267200000.0,10945.201108710871,0.018562684254634493
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,3,1,2,0,2,0,6915422627.586235,122499497.74415255,30700000.0,161101.90824215667,0.5239482600854823
0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,2,6,3,3,9,1,0,8,3,7,7,5,4,7,2,4,3746698.659633228,596913225.3718934,1270300000.0,147.00746472227132,0.0003530157979927401
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,3,0,0,0,3,0,2,0,1,0,0,0,7204855549.911631,86132967.31937698,317500000.0,146626.27253619427,0.7128463112007775
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,5,0,0,0,4895102796.696597,106206091.97870933,417700000.0,101696.5168708598,1.6587831003808944
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,7,3,0,1,2,6,3,0,0,5469067941.9269,123012257.4154758,438700000.0,48353.374523163206,1.0257400090475475
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,2,1,1,0,2,0,4641459092.0342655,158092842.8793242,248500000.0,0.0,4.472208442660927
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,7,0,0,4,3,0,0,1,2,0,0,0,4677280334.461746,173996080.80209595,273100000.0,0.0,2.439889341120995
0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,7,0,0,0,4,0,3,0,7,0,0,3,0,2415965650.7620287,201857755.36070362,885500000.0,0.0,1.8061115455607735
0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,0,0,0,7,0,0,3,5,0,1,1,0,0,0,0,4375158854.26591,142223693.40070444,1244000000.0,57710.79065026816,0.3256349745587908
