A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
668160865.5326519,0,0.5362099736004544,0.0,0,0.0,21481124.55711859,0,0.0458352866338042,4715104.8030255325,0,0.0025736111482574,0.0,0,0.0,0.0,0.0,547798319.3403635,0,0.5362099736004544,0.0,0,0.0,17611513.24022811,0,0.0458352866338042,3865725.4859605934,0,0.0025736111482574,0.0,0,0.0,0.0,0.0,668160865.5326519,0,0.5362099736004544,0.0,0,0.0,21481124.55711859,0,0.0458352866338042,4715104.8030255325,0,0.0025736111482574,0.0,0,0.0,0.0,0.0
1275471015.9956465,0,0.626459245515051,18150190.581640635,0,0.012427181396667,0.0,0,0.0,22530580.95077877,0,0.0071444613199307,0.0,0,0.0,0.0,0.0,983404369.510342,0,0.626459245515051,13994027.697679784,0,0.012427181396667,0.0,0,0.0,17371364.3640162,0,0.0071444613199307,0.0,0,0.0,0.0,0.0,783441254.8605698,0,0.626459245515051,11148515.259783506,0,0.012427181396667,0.0,0,0.0,13839112.28985232,0,0.0071444613199307,0.0,0,0.0,0.0,0.0
41464479.38596347,0,0.022298046291319,4453426.511772683,0,0.0032960144775137,22677470.12256824,0,0.0312542624537213,58456436.019284,0,0.0196555765661774,0.0,0,0.0,0.0,0.0,41464479.38596347,0,0.022298046291319,4453426.511772683,0,0.0032960144775137,22677470.12256824,0,0.0312542624537213,58456436.019284,0,0.0196555765661774,0.0,0,0.0,0.0,0.0,41464479.38596347,0,0.022298046291319,4453426.511772683,0,0.0032960144775137,22677470.12256824,0,0.0312542624537213,58456436.019284,0,0.0196555765661774,0.0,0,0.0,0.0,0.0
25257093.86234395,0,0.0220802296767992,171744.48349570137,0,0.0002065402001574,111114269.11533268,0,0.2396321032330258,9980256.995730923,0,0.0055845314707205,0.0,0,0.0,0.0,0.0,20707279.164253432,0,0.0220802296767992,140806.41993290518,0,0.0002065402001574,91098136.71530809,0,0.2396321032330258,8182412.785411982,0,0.0055845314707205,0.0,0,0.0,0.0,0.0,25257093.86234395,0,0.0220802296767992,171744.48349570137,0,0.0002065402001574,111114269.11533268,0,0.2396321032330258,9980256.995730923,0,0.0055845314707205,0.0,0,0.0,0.0,0.0
122841383.46630476,0,0.0830250746666495,6670202.7610283,0,0.0060204676281614,0.0,0,0.0,0.0,0,0.0,140241493.56794286,0,0.1207610849227519,0.0,0.0,159324718.32934117,0,0.0830250746666495,8651222.789198989,0,0.0060204676281614,0.0,0,0.0,0.0,0,0.0,181892582.37170145,0,0.1207610849227519,0.0,0.0,80234040.37144189,0,0.0830250746666495,4356653.291525704,0,0.0060204676281614,0.0,0,0.0,0.0,0,0.0,91598949.30496354,0,0.1207610849227519,0.0,0.0
43000021.41325191,0,0.0452007449757752,12854613.54068313,0,0.0180036870423164,8348267.933314932,0,0.0225208114495682,29344610.814745057,0,0.0193612293888541,0.0,0,0.0,0.0,0.0,85387277.8699114,0,0.0452007449757752,25526044.45844224,0,0.0180036870423164,16577570.204063868,0,0.0225208114495682,58271050.92675234,0,0.0193612293888541,0.0,0,0.0,0.0,0.0,43000021.41325191,0,0.0452007449757752,12854613.54068313,0,0.0180036870423164,8348267.933314932,0,0.0225208114495682,29344610.814745057,0,0.0193612293888541,0.0,0,0.0,0.0,0.0
640700835.0150294,0,0.6244844257933523,0.0,0,0.0,96599150.87136964,0,0.2311389452486708,0.0,0,0.0,0.0,0,0.0,0.0,0.0,640700835.0150294,0,0.6244844257933523,0.0,0,0.0,96599150.87136964,0,0.2311389452486708,0.0,0,0.0,0.0,0,0.0,0.0,0.0,781475972.7386988,0,0.6244844257933523,0.0,0,0.0,117823969.10902277,0,0.2311389452486708,0.0,0,0.0,0.0,0,0.0,0.0,0.0
636312375.6238896,0,0.6191105579790321,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,636312375.6238896,0,0.6191105579790321,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,776123278.6510834,0,0.6191105579790321,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1276894131.1034205,0,0.6273378962810324,0.0,0,0.0,20407140.100211486,0,0.026302473836118,0.0,0,0.0,0.0,0,0.0,0.0,0.0,784315384.5521609,0,0.6273378962810324,0.0,0,0.0,12534816.74434201,0,0.026302473836118,0.0,0,0.0,0.0,0,0.0,0.0,0.0,643028754.9809641,0,0.6273378962810324,0.0,0,0.0,10276793.95786828,0,0.026302473836118,0.0,0,0.0,0.0,0,0.0,0.0,0.0
982552752.091592,0,0.625777388470547,3042264.126312932,0,0.0026509181556486,0.0,0,0.0,5103264.438403945,0,0.0021468231553405,1193209.985865613,0,0.0010019854228059,0.0,0.0,641755855.8351164,0,0.625777388470547,1987059.5384342573,0,0.0026509181556486,0.0,0,0.0,3333205.092804569,0,0.0021468231553405,779346.955204306,0,0.0010019854228059,0.0,0.0,982552752.091592,0,0.625777388470547,3042264.126312932,0,0.0026509181556486,0.0,0,0.0,5103264.438403945,0,0.0021468231553405,1193209.985865613,0,0.0010019854228059,0.0,0.0
4939745.457478517,0,0.0026665955570389,37377402.00872366,0,0.0261280488469205,13912393.638092443,0,0.0188232311104801,29642134.017344948,0,0.0100506466152384,0.0,0,0.0,0.0,0.0,3034173.518147572,0,0.0026665955570389,22958576.373673085,0,0.0261280488469205,8545504.361330435,0,0.0188232311104801,18207289.997229684,0,0.0100506466152384,0.0,0,0.0,0.0,0.0,3034173.518147572,0,0.0026665955570389,22958576.373673085,0,0.0261280488469205,8545504.361330435,0,0.0188232311104801,18207289.997229684,0,0.0100506466152384,0.0,0,0.0,0.0,0.0
785279036.0102882,0,0.628328617274438,0.0,0,0.0,5076393.281569508,0,0.0112120389942188,519154.8639594739,0,0.0003240241559679,27034825.563099448,0,0.029703481240178,0.0,0.0,643818814.1963767,0,0.628328617274438,0.0,0,0.0,4161931.432092522,0,0.0112120389942188,425634.26956719457,0,0.0003240241559679,22164770.14905634,0,0.029703481240178,0.0,0.0,985711220.2175572,0,0.628328617274438,0.0,0,0.0,6372076.149266426,0,0.0112120389942188,651662.3403514217,0,0.0003240241559679,33935110.54307889,0,0.029703481240178,0.0,0.0
985707855.4422134,0,0.6283259247438613,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,18815356.747833483,0,0.0167681938887813,0.0,0.0,785276355.4203913,0,0.6283259247438613,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,14989486.683399305,0,0.0167681938887813,0.0,0.0,985707855.4422134,0,0.6283259247438613,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,18815356.747833483,0,0.0167681938887813,0.0,0.0
645473795.9592339,0,0.630356300716162,1999017.132323404,0,0.0026730124941845,0.0,0,0.0,1952466.6061609965,0,0.0013030749460879,0.0,0,0.0,0.0,0.0,645473795.9592339,0,0.630356300716162,1999017.132323404,0,0.0026730124941845,0.0,0,0.0,1952466.6061609965,0,0.0013030749460879,0.0,0,0.0,0.0,0.0,988245060.572844,0,0.630356300716162,3060571.6597422687,0,0.0026730124941845,0.0,0,0.0,2989301.0243809978,0,0.0013030749460879,0.0,0,0.0,0.0,0.0
275408947.0787378,0,0.1412715625778856,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,518752395.85931647,0,0.3270155919498603,0.0,0.0,169166314.55616793,0,0.1412715625778856,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,318636819.55696994,0,0.3270155919498603,0.0,0.0,138692682.53087097,0,0.1412715625778856,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,261237560.0509289,0,0.3270155919498603,0.0,0.0
1267948001.9875767,0,0.6218175146545195,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,977604030.0634682,0,0.6218175146545195,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1267948001.9875767,0,0.6218175146545195,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
371265878.3451069,0,0.3034016310465437,0.0,0,0.0,548439892.5634732,0,1.1088372551069168,0.0,0,0.0,0.0,0,0.0,0.0,0.0,371265878.3451069,0,0.3034016310465437,0.0,0,0.0,548439892.5634732,0,1.1088372551069168,0.0,0,0.0,0.0,0,0.0,0.0,0.0,604434428.3881576,0,0.3034016310465437,0.0,0,0.0,892880203.3854736,0,1.1088372551069168,0.0,0,0.0,0.0,0,0.0,0.0,0.0
39125593.91958036,0,0.0337957696925782,7184340.1508103525,0,0.0082656233601482,141504060.65978444,0,0.3011680823490505,1580926.8522108863,0,0.0008862976263758,0.0,0,0.0,0.0,0.0,49111889.093778014,0,0.0337957696925782,9018048.835854163,0,0.0082656233601482,177621117.97527716,0,0.3011680823490505,1984437.715903928,0,0.0008862976263758,0.0,0,0.0,0.0,0.0,39125593.91958036,0,0.0337957696925782,7184340.1508103525,0,0.0082656233601482,141504060.65978444,0,0.3011680823490505,1580926.8522108863,0,0.0008862976263758,0.0,0,0.0,0.0,0.0
25174922.136514496,0,0.0219957699130688,7224157.625073871,0,0.0085633448629201,22634981.469847582,0,0.0500827862452515,2783234.162808832,0,0.0018183101461223,122801923.19448556,0,0.1340407956962305,0.0,0.0,40985693.96985109,0,0.0219957699130688,11761192.825370844,0,0.0085633448629201,36850577.67034135,0,0.0500827862452515,4531207.009290518,0,0.0018183101461223,199926022.24013025,0,0.1340407956962305,0.0,0.0,25174922.136514496,0,0.0219957699130688,7224157.625073871,0,0.0085633448629201,22634981.469847582,0,0.0500827862452515,2783234.162808832,0,0.0018183101461223,122801923.19448556,0,0.1340407956962305,0.0,0.0
352611510.9847987,0,0.1802211655607017,73361679.22438714,0,0.0490398489124523,0.0,0,0.0,41006934.02454783,0,0.0134238070449584,0.0,0,0.0,0.0,0.0,177570978.96955347,0,0.1802211655607017,36944072.422202826,0,0.0490398489124523,0.0,0,0.0,20650606.09888248,0,0.0134238070449584,0.0,0,0.0,0.0,0.0,216586971.54209208,0,0.1802211655607017,45061444.211154565,0,0.0490398489124523,0.0,0,0.0,25187968.56006802,0,0.0134238070449584,0.0,0,0.0,0.0,0.0
1268157000.2600176,0,0.6219463887305827,0.0,0,0.0,47756816.56014347,0,0.0628344208300931,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1268157000.2600176,0,0.6219463887305827,0.0,0,0.0,47756816.56014347,0,0.0628344208300931,0.0,0,0.0,0.0,0,0.0,0.0,0.0,638628839.411234,0,0.6219463887305827,0.0,0,0.0,24049766.96696565,0,0.0628344208300931,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,25700349.669147592,0,0.0182474485128044,769310597.4280124,0,0.9681556012265072,7262826.404842793,0,0.0022960680208672,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19815296.34591844,0,0.0182474485128044,593148251.534946,0,0.9681556012265072,5599731.496793078,0,0.0022960680208672,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12942391.579516863,0,0.0182474485128044,387415701.5901656,0,0.9681556012265072,3657473.322955289,0,0.0022960680208672,0.0,0,0.0,0.0,0.0
0.0,0,0.0,93992394.6240867,0,0.1030159117156908,211999892.66967985,0,0.4423824134776881,5971738.787001063,0,0.0032301775565533,0.0,0,0.0,0.0,0.0,0.0,0,0.0,77060597.92173615,0,0.1030159117156908,173810216.8138921,0,0.4423824134776881,4895989.334022107,0,0.0032301775565533,0.0,0,0.0,0.0,0.0,0.0,0,0.0,77060597.92173615,0,0.1030159117156908,173810216.8138921,0,0.4423824134776881,4895989.334022107,0,0.0032301775565533,0.0,0,0.0,0.0,0.0
545423858.3524928,0,0.5333021751929223,0.0,0,0.0,0.0,0,0.0,2210296.51521691,0,0.0014525354159255,0.0,0,0.0,0.0,0.0,1083075240.880478,0,0.5333021751929223,0.0,0,0.0,0.0,0,0.0,4389095.551974755,0,0.0014525354159255,0.0,0,0.0,0.0,0.0,1083075240.880478,0,0.5333021751929223,0.0,0,0.0,0.0,0,0.0,4389095.551974755,0,0.0014525354159255,0.0,0,0.0,0.0,0.0
0.0,0,0.0,222789009.66213143,0,0.2831485045800553,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,341098491.8780844,0,0.2831485045800553,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,271740332.65794235,0,0.2831485045800553,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,431711631.7213319,0,0.2729403775027761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,431711631.7213319,0,0.2729403775027761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,431711631.7213319,0,0.2729403775027761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
8010508.567823156,0,0.0085997214865947,18965445.20738228,0,0.0265241310046774,49088447.4800466,0,0.1290183296443731,0.0,0,0.0,63609601.5273623,0,0.0836657724790983,0.0,0.0,9770581.889478004,0,0.0085997214865947,23132543.196254592,0,0.0265241310046774,59874187.995715775,0,0.1290183296443731,0.0,0,0.0,77585937.94863778,0,0.0836657724790983,0.0,0.0,9770581.889478004,0,0.0085997214865947,23132543.196254592,0,0.0265241310046774,59874187.995715775,0,0.1290183296443731,0.0,0,0.0,77585937.94863778,0,0.0836657724790983,0.0,0.0
3203634.3245155388,0,0.0028407749298453,2755150.002596454,0,0.0033408474272846,22831756.914131854,0,0.0508629978040681,17833231.00806862,0,0.0102760606276117,0.0,0,0.0,0.0,0.0,4021320.007717217,0,0.0028407749298453,3458365.939245799,0,0.0033408474272846,28659263.695465192,0,0.0508629978040681,22384929.54898467,0,0.0102760606276117,0.0,0,0.0,0.0,0.0,3203634.3245155388,0,0.0028407749298453,2755150.002596454,0,0.0033408474272846,22831756.914131854,0,0.0508629978040681,17833231.00806862,0,0.0102760606276117,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11875406.063612632,0,0.0087230692153381,778296683.4033315,0,0.9854939423420106,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11875406.063612632,0,0.0087230692153381,778296683.4033315,0,0.9854939423420106,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11875406.063612632,0,0.0087230692153381,778296683.4033315,0,0.9854939423420106,0.0,0,0.0,0.0,0,0.0,0.0,0.0
25491819.70323491,0,0.0223214913621654,31455179.955703568,0,0.0359283914057342,84649825.16186346,0,0.1815494006083321,38512.448714640086,0,2.1724596542560647e-05,0.0,0,0.0,0.0,0.0,20899721.475347664,0,0.0223214913621654,25788841.58464837,0,0.0359283914057342,69400999.59185404,0,0.1815494006083321,31574.813443680792,0,2.1724596542560647e-05,0.0,0,0.0,0.0,0.0,20899721.475347664,0,0.0223214913621654,25788841.58464837,0,0.0359283914057342,69400999.59185404,0,0.1815494006083321,31574.813443680792,0,2.1724596542560647e-05,0.0,0,0.0,0.0,0.0
0.0,0,0.0,31373093.34601799,0,0.0357414992098273,0.0,0,0.0,211887.8351671351,0,0.000129923404209,228366538.5185732,0,0.2415410494083087,0.0,0.0,0.0,0,0.0,51076543.38689815,0,0.0357414992098273,0.0,0,0.0,344961.145103141,0,0.000129923404209,371789076.8409075,0,0.2415410494083087,0.0,0.0,0.0,0,0.0,39380664.33203186,0,0.0357414992098273,0.0,0,0.0,265969.4286670312,0,0.000129923404209,286654105.12379104,0,0.2415410494083087,0.0,0.0
3120940.86602859,0,0.0027557789060262,15822776.45389746,0,0.018330950179298,70303036.01538229,0,0.1514260285949017,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2558734.354799731,0,0.0027557789060262,12972460.369754668,0,0.018330950179298,57638642.07019985,0,0.1514260285949017,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5081005.873202661,0,0.0027557789060262,25760058.759116933,0,0.018330950179298,114455913.8516094,0,0.1514260285949017,0.0,0,0.0,0.0,0,0.0,0.0,0.0
983308448.7232344,0,0.6264058525630587,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,207226733.29326963,0,0.1662962334545515,0.0,0.0,783364838.3790609,0,0.6264058525630587,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,165089740.29958132,0,0.1662962334545515,0.0,0.0,642249440.2635952,0,0.6264058525630587,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,135350462.65296158,0,0.1662962334545515,0.0,0.0
1275471015.9956465,0,0.626459245515051,0.0,0,0.0,73367943.66041327,0,0.0910847880777806,0.0,0,0.0,0.0,0,0.0,0.0,0.0,983404369.510342,0,0.626459245515051,0.0,0,0.0,56567617.3529648,0,0.0910847880777806,0.0,0,0.0,0.0,0,0.0,0.0,0.0,983404369.510342,0,0.626459245515051,0.0,0,0.0,56567617.3529648,0,0.0910847880777806,0.0,0,0.0,0.0,0,0.0,0.0,0.0
51632033.7464843,0,0.0443620485844607,0.0,0,0.0,0.0,0,0.0,2792634.9392343555,0,0.0016662326701734,41864480.00578164,0,0.046184701538588,0.0,0.0,64810433.81106426,0,0.0443620485844607,0.0,0,0.0,0.0,0,0.0,3505418.414784748,0,0.0016662326701734,52549839.96507949,0,0.046184701538588,0.0,0.0,64810433.81106426,0,0.0443620485844607,0.0,0,0.0,0.0,0,0.0,3505418.414784748,0,0.0016662326701734,52549839.96507949,0,0.046184701538588,0.0,0.0
0.0,0,0.0,94599674.5428082,0,0.1040217269412143,0.0,0,0.0,550313.8863660472,0,0.0003064687058619,165088776.4684415,0,0.1719259727454908,0.0,0.0,0.0,0,0.0,154011729.9840777,0,0.1040217269412143,0.0,0,0.0,895931.1338343226,0,0.0003064687058619,268770565.942632,0,0.1719259727454908,0.0,0.0,0.0,0,0.0,94599674.5428082,0,0.1040217269412143,0.0,0,0.0,550313.8863660472,0,0.0003064687058619,165088776.4684415,0,0.1719259727454908,0.0,0.0
0.0,0,0.0,290346097.11806345,0,0.2423818220560018,672597767.2055227,0,1.07295511707042,2730551.5292786434,0,0.0011331558415837,0.0,0,0.0,0.0,0.0,0.0,0,0.0,290346097.11806345,0,0.2423818220560018,672597767.2055227,0,1.07295511707042,2730551.5292786434,0,0.0011331558415837,0.0,0,0.0,0.0,0.0,0.0,0,0.0,189640004.2112132,0,0.2423818220560018,439308276.1275819,0,1.07295511707042,1783463.9716227166,0,0.0011331558415837,0.0,0,0.0,0.0,0.0
156586472.92121616,0,0.0812963108470476,267436338.91436493,0,0.1742098897806302,13505986.186930208,0,0.0178334504055557,2865735.061561537,0,0.0009537148048695,0.0,0,0.0,0.0,0.0,120730161.4429335,0,0.0812963108470476,206196817.4548725,0,0.1742098897806302,10413287.063528866,0,0.0178334504055557,2209518.1670582346,0,0.0009537148048695,0.0,0,0.0,0.0,0.0,156586472.92121616,0,0.0812963108470476,267436338.91436493,0,0.1742098897806302,13505986.186930208,0,0.0178334504055557,2865735.061561537,0,0.0009537148048695,0.0,0,0.0,0.0,0.0
784525945.0958437,0,0.6275495513478422,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,643201385.1332208,0,0.6275495513478422,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,984765912.7151648,0,0.6275495513478422,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1101412472.184857,0,0.544620214729328,0.0,0,0.0,870148822.2873093,0,1.065541732322958,0.0,0,0.0,0.0,0,0.0,0.0,0.0,676528089.2361195,0,0.544620214729328,0.0,0,0.0,534477441.43058085,0,1.065541732322958,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1101412472.184857,0,0.544620214729328,0.0,0,0.0,870148822.2873093,0,1.065541732322958,0.0,0,0.0,0.0,0,0.0,0.0,0.0
989894393.6600436,0,0.6316763195734452,68882621.17781836,0,0.0603331602769602,682655580.6828754,0,1.0945923027879187,0.0,0,0.0,0.0,0,0.0,0.0,0.0,788611612.8756044,0,0.6316763195734452,54876192.181763306,0,0.0603331602769602,543846012.2300063,0,1.0945923027879187,0.0,0,0.0,0.0,0,0.0,0.0,0.0,646551060.426388,0,0.6316763195734452,44990790.99013723,0,0.0603331602769602,445877552.6190967,0,1.0945923027879187,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1262069065.3594596,0,0.6181933979974974,0.0,0,0.0,0.0,0,0.0,1116079.3650933052,0,0.0004246644200932,40866384.6978555,0,0.0273909096030559,0.0,0.0,1262069065.3594596,0,0.6181933979974974,0.0,0,0.0,0.0,0,0.0,1116079.3650933052,0,0.0004246644200932,40866384.6978555,0,0.0273909096030559,0.0,0.0,1262069065.3594596,0,0.6181933979974974,0.0,0,0.0,0.0,0,0.0,1116079.3650933052,0,0.0004246644200932,40866384.6978555,0,0.0273909096030559,0.0,0.0
5215633.84799742,0,0.0028407749298453,51179859.32389309,0,0.0358859839594502,418446124.5351593,0,0.5408830205565771,646637.1445174295,0,0.0002205835447139,0.0,0,0.0,0.0,0.0,3203634.3245155388,0,0.0028407749298453,31436553.798126534,0,0.0358859839594502,257025014.90514976,0,0.5408830205565771,397188.340296962,0,0.0002205835447139,0.0,0,0.0,0.0,0.0,4021320.007717217,0,0.0028407749298453,39460322.23300076,0,0.0358859839594502,322627282.0878816,0,0.5408830205565771,498565.4596860718,0,0.0002205835447139,0.0,0,0.0,0.0,0.0
16450318.639136078,0,0.0089428257151186,11932355.822572106,0,0.0088027120265411,181613021.7180216,0,0.2410820888371444,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10104391.331417743,0,0.0089428257151186,7329292.239370359,0,0.0088027120265411,111553404.07537135,0,0.2410820888371444,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16450318.639136078,0,0.0089428257151186,11932355.822572106,0,0.0088027120265411,181613021.7180216,0,0.2410820888371444,0.0,0,0.0,0.0,0,0.0,0.0,0.0
787236927.2224616,0,0.6302952968477362,24257027.87743237,0,0.0265092470419958,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,787236927.2224616,0,0.6302952968477362,24257027.87743237,0,0.0265092470419958,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,645424010.7453018,0,0.6302952968477362,19887365.137520824,0,0.0265092470419958,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
171003682.9896803,0,0.1431441290554994,30477902.106292944,0,0.0335834546777667,28870617.416187283,0,0.0617630617960013,0.0,0,0.0,286889652.4616216,0,0.2975278522341394,0.0,0.0,140199067.28311878,0,0.1431441290554994,24987610.63705474,0,0.0335834546777667,23669862.3261903,0,0.0617630617960013,0.0,0,0.0,235209329.91089284,0,0.2975278522341394,0.0,0.0,214650132.3629448,0,0.1431441290554994,38256987.25831217,0,0.0335834546777667,36239464.21176507,0,0.0617630617960013,0.0,0,0.0,360114477.05581033,0,0.2975278522341394,0.0,0.0
0.0,0,0.0,70823114.15676196,0,0.06294790684018,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46258226.99272644,0,0.06294790684018,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,70823114.15676196,0,0.06294790684018,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
640264863.935316,0,0.6239501788172983,5664432.314859113,0,0.0078458596875393,4059020.110554293,0,0.0107143420509343,9513725.37751415,0,0.0063103786875821,0.0,0,0.0,0.0,0.0,980269986.4866116,0,0.6239501788172983,8672462.44720097,0,0.0078458596875393,6214514.98129362,0,0.0107143420509343,14565877.299484778,0,0.0063103786875821,0.0,0,0.0,0.0,0.0,980269986.4866116,0,0.6239501788172983,8672462.44720097,0,0.0078458596875393,6214514.98129362,0,0.0107143420509343,14565877.299484778,0,0.0063103786875821,0.0,0,0.0,0.0,0.0
642135447.7100666,0,0.6262661832271191,0.0,0,0.0,167308737.75275874,0,0.4019789750629646,0.0,0,0.0,0.0,0,0.0,0.0,0.0,983133921.765406,0,0.6262661832271191,0.0,0,0.0,256156074.35949823,0,0.4019789750629646,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1275120246.494613,0,0.6262661832271191,0.0,0,0.0,332233268.9852154,0,0.4019789750629646,0.0,0,0.0,0.0,0,0.0,0.0,0.0
12442247.384459842,0,0.0087453551310656,9134554.92221402,0,0.0086840102632236,17324661.173233114,0,0.0307489988994995,35889161.42534553,0,0.0158359683438615,0.0,0,0.0,0.0,0.0,8126673.200730016,0,0.0087453551310656,5966248.732497442,0,0.0086840102632236,11315629.348769264,0,0.0307489988994995,23441061.517255064,0,0.0158359683438615,0.0,0,0.0,0.0,0.0,9912270.279031288,0,0.0087453551310656,7277156.165591848,0,0.0086840102632236,13801905.615235534,0,0.0307489988994995,28591544.36843346,0,0.0158359683438615,0.0,0,0.0,0.0,0.0
30256311.20507511,0,0.0208950947548739,8966849.929835588,0,0.0083798243188341,695931067.9045016,0,1.1279856255304737,0.0,0,0.0,0.0,0,0.0,0.0,0.0,39242298.681500606,0,0.0208950947548739,11629963.771650309,0,0.0083798243188341,902619445.0255136,0,1.1279856255304737,0.0,0,0.0,0.0,0,0.0,0.0,0.0,19761956.648630463,0,0.0208950947548739,5856711.956296328,0,0.0083798243188341,454548457.7134102,0,1.1279856255304737,0.0,0,0.0,0.0,0,0.0,0.0,0.0
981407201.3564827,0,0.6248843349671772,0.0,0,0.0,0.0,0,0.0,2180845.26775513,0,0.0008798744479575,0.0,0,0.0,0.0,0.0,981407201.3564827,0,0.6248843349671772,0.0,0,0.0,0.0,0,0.0,2180845.26775513,0,0.0008798744479575,0.0,0,0.0,0.0,0.0,981407201.3564827,0,0.6248843349671772,0.0,0,0.0,0.0,0,0.0,2180845.26775513,0,0.0008798744479575,0.0,0,0.0,0.0,0.0
